TIME,GEO,UNIT,ICHA11_HF,Value
2015,Slovakia,Euro per inhabitant,Enterprise financing schemes,2.92
2015,Slovakia,Euro per inhabitant,Household out-of-pocket payment,184.25
2015,Slovakia,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2015,Slovakia,Euro per inhabitant,Cost sharing with third-party payers,:
2015,Slovakia,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2015,Slovakia,Euro per inhabitant,Compulsory schemes (non-resident),:
2015,Slovakia,Euro per inhabitant,Voluntary schemes (non-resident),:
2015,Slovakia,Euro per inhabitant,Financing schemes unknown,:
2015,Finland,Euro per inhabitant,All financing schemes,3611.58
2015,Finland,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,2688.71
2015,Finland,Euro per inhabitant,Government schemes,2207.11
2015,Finland,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),481.6
2015,Finland,Euro per inhabitant,Social health insurance schemes,481.6
2015,Finland,Euro per inhabitant,Compulsory private insurance scheme,:
2015,Finland,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2015,Finland,Euro per inhabitant,Voluntary health care payment schemes,204.49
2015,Finland,Euro per inhabitant,Voluntary health insurance schemes,93.59
2015,Finland,Euro per inhabitant,NPISH financing schemes,23.55
2015,Finland,Euro per inhabitant,Enterprise financing schemes,87.36
2015,Finland,Euro per inhabitant,Household out-of-pocket payment,718.38
2015,Finland,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2015,Finland,Euro per inhabitant,Cost sharing with third-party payers,:
2015,Finland,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2015,Finland,Euro per inhabitant,Compulsory schemes (non-resident),:
2015,Finland,Euro per inhabitant,Voluntary schemes (non-resident),:
2015,Finland,Euro per inhabitant,Financing schemes unknown,:
2015,Sweden,Euro per inhabitant,All financing schemes,5044.11
2015,Sweden,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,4203.62
2015,Sweden,Euro per inhabitant,Government schemes,4203.62
2015,Sweden,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),0
2015,Sweden,Euro per inhabitant,Social health insurance schemes,0
2015,Sweden,Euro per inhabitant,Compulsory private insurance scheme,0
2015,Sweden,Euro per inhabitant,Compulsory medical savings accounts (CMSA),0
2015,Sweden,Euro per inhabitant,Voluntary health care payment schemes,59.34
2015,Sweden,Euro per inhabitant,Voluntary health insurance schemes,29.36
2015,Sweden,Euro per inhabitant,NPISH financing schemes,7.07
2015,Sweden,Euro per inhabitant,Enterprise financing schemes,22.91
2015,Sweden,Euro per inhabitant,Household out-of-pocket payment,781.14
2015,Sweden,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2015,Sweden,Euro per inhabitant,Cost sharing with third-party payers,:
2015,Sweden,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2015,Sweden,Euro per inhabitant,Compulsory schemes (non-resident),:
2015,Sweden,Euro per inhabitant,Voluntary schemes (non-resident),:
2015,Sweden,Euro per inhabitant,Financing schemes unknown,:
2015,United Kingdom,Euro per inhabitant,All financing schemes,3912.56
2015,United Kingdom,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,3113.48
2015,United Kingdom,Euro per inhabitant,Government schemes,3108.03
2015,United Kingdom,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),5.46
2015,United Kingdom,Euro per inhabitant,Social health insurance schemes,:
2015,United Kingdom,Euro per inhabitant,Compulsory private insurance scheme,5.46
2015,United Kingdom,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2015,United Kingdom,Euro per inhabitant,Voluntary health care payment schemes,214.77
2015,United Kingdom,Euro per inhabitant,Voluntary health insurance schemes,133.33
2015,United Kingdom,Euro per inhabitant,NPISH financing schemes,62.95
2015,United Kingdom,Euro per inhabitant,Enterprise financing schemes,18.49
2015,United Kingdom,Euro per inhabitant,Household out-of-pocket payment,584.31
2015,United Kingdom,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2015,United Kingdom,Euro per inhabitant,Cost sharing with third-party payers,:
2015,United Kingdom,Euro per inhabitant,Rest of the world financing schemes (non-resident),0
2015,United Kingdom,Euro per inhabitant,Compulsory schemes (non-resident),:
2015,United Kingdom,Euro per inhabitant,Voluntary schemes (non-resident),:
2015,United Kingdom,Euro per inhabitant,Financing schemes unknown,0
2015,Iceland,Euro per inhabitant,All financing schemes,3938.45
2015,Iceland,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,3208.86
2015,Iceland,Euro per inhabitant,Government schemes,2060
2015,Iceland,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),1148.85
2015,Iceland,Euro per inhabitant,Social health insurance schemes,1148.85
2015,Iceland,Euro per inhabitant,Compulsory private insurance scheme,0
2015,Iceland,Euro per inhabitant,Compulsory medical savings accounts (CMSA),0
2015,Iceland,Euro per inhabitant,Voluntary health care payment schemes,59.41
2015,Iceland,Euro per inhabitant,Voluntary health insurance schemes,0
2015,Iceland,Euro per inhabitant,NPISH financing schemes,59.41
2015,Iceland,Euro per inhabitant,Enterprise financing schemes,0
2015,Iceland,Euro per inhabitant,Household out-of-pocket payment,670.19
2015,Iceland,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2015,Iceland,Euro per inhabitant,Cost sharing with third-party payers,:
2015,Iceland,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2015,Iceland,Euro per inhabitant,Compulsory schemes (non-resident),:
2015,Iceland,Euro per inhabitant,Voluntary schemes (non-resident),:
2015,Iceland,Euro per inhabitant,Financing schemes unknown,:
2015,Liechtenstein,Euro per inhabitant,All financing schemes,9073.17
2015,Liechtenstein,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,5692.37
2015,Liechtenstein,Euro per inhabitant,Government schemes,1295.11
2015,Liechtenstein,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),4397.26
2015,Liechtenstein,Euro per inhabitant,Social health insurance schemes,4397.26
2015,Liechtenstein,Euro per inhabitant,Compulsory private insurance scheme,0
2015,Liechtenstein,Euro per inhabitant,Compulsory medical savings accounts (CMSA),0
2015,Liechtenstein,Euro per inhabitant,Voluntary health care payment schemes,1194.36
2015,Liechtenstein,Euro per inhabitant,Voluntary health insurance schemes,1113.39
2015,Liechtenstein,Euro per inhabitant,NPISH financing schemes,19.24
2015,Liechtenstein,Euro per inhabitant,Enterprise financing schemes,61.72
2015,Liechtenstein,Euro per inhabitant,Household out-of-pocket payment,2186.44
2015,Liechtenstein,Euro per inhabitant,Out-of-pocket excluding cost-sharing,1917.78
2015,Liechtenstein,Euro per inhabitant,Cost sharing with third-party payers,268.66
2015,Liechtenstein,Euro per inhabitant,Rest of the world financing schemes (non-resident),0
2015,Liechtenstein,Euro per inhabitant,Compulsory schemes (non-resident),0
2015,Liechtenstein,Euro per inhabitant,Voluntary schemes (non-resident),0
2015,Liechtenstein,Euro per inhabitant,Financing schemes unknown,0
2015,Norway,Euro per inhabitant,All financing schemes,6785.86
2015,Norway,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,5802.9
2015,Norway,Euro per inhabitant,Government schemes,5062.39
2015,Norway,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),740.51
2015,Norway,Euro per inhabitant,Social health insurance schemes,740.51
2015,Norway,Euro per inhabitant,Compulsory private insurance scheme,0
2015,Norway,Euro per inhabitant,Compulsory medical savings accounts (CMSA),0
2015,Norway,Euro per inhabitant,Voluntary health care payment schemes,23.25
2015,Norway,Euro per inhabitant,Voluntary health insurance schemes,:
2015,Norway,Euro per inhabitant,NPISH financing schemes,:
2015,Norway,Euro per inhabitant,Enterprise financing schemes,23.25
2015,Norway,Euro per inhabitant,Household out-of-pocket payment,959.71
2015,Norway,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2015,Norway,Euro per inhabitant,Cost sharing with third-party payers,:
2015,Norway,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2015,Norway,Euro per inhabitant,Compulsory schemes (non-resident),:
2015,Norway,Euro per inhabitant,Voluntary schemes (non-resident),:
2015,Norway,Euro per inhabitant,Financing schemes unknown,:
2015,Switzerland,Euro per inhabitant,All financing schemes,:
2015,Switzerland,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2015,Switzerland,Euro per inhabitant,Government schemes,:
2015,Switzerland,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2015,Switzerland,Euro per inhabitant,Social health insurance schemes,:
2015,Switzerland,Euro per inhabitant,Compulsory private insurance scheme,:
2015,Switzerland,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2015,Switzerland,Euro per inhabitant,Voluntary health care payment schemes,:
2015,Switzerland,Euro per inhabitant,Voluntary health insurance schemes,:
2015,Switzerland,Euro per inhabitant,NPISH financing schemes,:
2015,Switzerland,Euro per inhabitant,Enterprise financing schemes,:
2015,Switzerland,Euro per inhabitant,Household out-of-pocket payment,:
2015,Switzerland,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2015,Switzerland,Euro per inhabitant,Cost sharing with third-party payers,:
2015,Switzerland,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2015,Switzerland,Euro per inhabitant,Compulsory schemes (non-resident),:
2015,Switzerland,Euro per inhabitant,Voluntary schemes (non-resident),:
2015,Switzerland,Euro per inhabitant,Financing schemes unknown,:
2015,Bosnia and Herzegovina,Euro per inhabitant,All financing schemes,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Government schemes,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2015,Bosnia and Herzegovina,Euro per inhabitant,Social health insurance schemes,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Compulsory private insurance scheme,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2015,Bosnia and Herzegovina,Euro per inhabitant,Voluntary health care payment schemes,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Voluntary health insurance schemes,:
2015,Bosnia and Herzegovina,Euro per inhabitant,NPISH financing schemes,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Enterprise financing schemes,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Household out-of-pocket payment,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Cost sharing with third-party payers,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2015,Bosnia and Herzegovina,Euro per inhabitant,Compulsory schemes (non-resident),:
2015,Bosnia and Herzegovina,Euro per inhabitant,Voluntary schemes (non-resident),:
2015,Bosnia and Herzegovina,Euro per inhabitant,Financing schemes unknown,:
2016,Belgium,Euro per inhabitant,All financing schemes,:
2016,Belgium,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,:
2016,Belgium,Euro per inhabitant,Government schemes,:
2016,Belgium,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),:
2016,Belgium,Euro per inhabitant,Social health insurance schemes,:
2016,Belgium,Euro per inhabitant,Compulsory private insurance scheme,:
2016,Belgium,Euro per inhabitant,Compulsory medical savings accounts (CMSA),:
2016,Belgium,Euro per inhabitant,Voluntary health care payment schemes,:
2016,Belgium,Euro per inhabitant,Voluntary health insurance schemes,:
2016,Belgium,Euro per inhabitant,NPISH financing schemes,:
2016,Belgium,Euro per inhabitant,Enterprise financing schemes,:
2016,Belgium,Euro per inhabitant,Household out-of-pocket payment,:
2016,Belgium,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
2016,Belgium,Euro per inhabitant,Cost sharing with third-party payers,:
2016,Belgium,Euro per inhabitant,Rest of the world financing schemes (non-resident),:
2016,Belgium,Euro per inhabitant,Compulsory schemes (non-resident),:
2016,Belgium,Euro per inhabitant,Voluntary schemes (non-resident),:
2016,Belgium,Euro per inhabitant,Financing schemes unknown,:
2016,Bulgaria,Euro per inhabitant,All financing schemes,555.64
2016,Bulgaria,Euro per inhabitant,Government schemes and compulsory contributory health care financing schemes,282.07
2016,Bulgaria,Euro per inhabitant,Government schemes,51.91
2016,Bulgaria,Euro per inhabitant,Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA),230.17
2016,Bulgaria,Euro per inhabitant,Social health insurance schemes,230.17
2016,Bulgaria,Euro per inhabitant,Compulsory private insurance scheme,0
2016,Bulgaria,Euro per inhabitant,Compulsory medical savings accounts (CMSA),0
2016,Bulgaria,Euro per inhabitant,Voluntary health care payment schemes,7.09
2016,Bulgaria,Euro per inhabitant,Voluntary health insurance schemes,2.21
2016,Bulgaria,Euro per inhabitant,NPISH financing schemes,3.18
2016,Bulgaria,Euro per inhabitant,Enterprise financing schemes,1.69
2016,Bulgaria,Euro per inhabitant,Household out-of-pocket payment,266.48
2016,Bulgaria,Euro per inhabitant,Out-of-pocket excluding cost-sharing,:
