TIME,GEO,UNIT,ICHA11_HC,Value
2014,Finland,Euro per inhabitant,Day curative care,63.08
2014,Finland,Euro per inhabitant,Outpatient curative and rehabilitative care,1122.02
2014,Finland,Euro per inhabitant,Outpatient curative care,1083.85
2014,Finland,Euro per inhabitant,General outpatient curative care,267.37
2014,Finland,Euro per inhabitant,Dental outpatient curative care,197.12
2014,Finland,Euro per inhabitant,Specialised outpatient curative care,543.21
2014,Finland,Euro per inhabitant,All other outpatient curative care n.e.c.,76.16
2014,Finland,Euro per inhabitant,Home-based curative and rehabilitative care,30.22
2014,Finland,Euro per inhabitant,Home-based curative care,30.22
2014,Finland,Euro per inhabitant,Rehabilitative care,87.08
2014,Finland,Euro per inhabitant,Inpatient rehabilitative care,48.91
2014,Finland,Euro per inhabitant,Day rehabilitative care,:
2014,Finland,Euro per inhabitant,Outpatient rehabilitative care,38.17
2014,Finland,Euro per inhabitant,Home-based rehabilitative care,:
2014,Finland,Euro per inhabitant,Long-term care (health),633.16
2014,Finland,Euro per inhabitant,Inpatient long-term care (health),225.44
2014,Finland,Euro per inhabitant,Day long-term care (health),:
2014,Finland,Euro per inhabitant,Outpatient long-term care (health),:
2014,Finland,Euro per inhabitant,Home-based long-term care (health),407.72
2014,Finland,Euro per inhabitant,Ancillary services (non-specified by function),120.45
2014,Finland,Euro per inhabitant,Laboratory services,23.02
2014,Finland,Euro per inhabitant,Imaging services,29.91
2014,Finland,Euro per inhabitant,Patient transportation,67.53
2014,Finland,Euro per inhabitant,Medical goods (non-specified by function),520.85
2014,Finland,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,439.66
2014,Finland,Euro per inhabitant,Prescribed medicines,362.21
2014,Finland,Euro per inhabitant,Over-the-counter medicines,62.25
2014,Finland,Euro per inhabitant,Other medical non-durable goods,15.2
2014,Finland,Euro per inhabitant,Therapeutic appliances and other medical durable goods,81.19
2014,Finland,Euro per inhabitant,Preventive care,120.14
2014,Finland,Euro per inhabitant,"Information, education and counseling programmes",15.21
2014,Finland,Euro per inhabitant,Immunisation programmes,4.09
2014,Finland,Euro per inhabitant,Early disease detection programmes,0.91
2014,Finland,Euro per inhabitant,Healthy condition monitoring programmes,99.92
2014,Finland,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2014,Finland,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,Finland,Euro per inhabitant,Governance and health system and financing administration,57.82
2014,Finland,Euro per inhabitant,Governance and health system administration,51.62
2014,Finland,Euro per inhabitant,Administration of health financing,6.21
2014,Finland,Euro per inhabitant,Other health care services unknown,2
2014,Finland,Euro per inhabitant,Long-term care (social),369.45
2014,Sweden,Euro per inhabitant,Current health care expenditure (CHE),4971.82
2014,Sweden,Euro per inhabitant,Curative care and rehabilitative care,2615.44
2014,Sweden,Euro per inhabitant,Curative care,:
2014,Sweden,Euro per inhabitant,Inpatient curative and rehabilitative care,1033.94
2014,Sweden,Euro per inhabitant,Inpatient curative care,:
2014,Sweden,Euro per inhabitant,Day curative and rehabilitative care,86.62
2014,Sweden,Euro per inhabitant,Day curative care,:
2014,Sweden,Euro per inhabitant,Outpatient curative and rehabilitative care,1474.18
2014,Sweden,Euro per inhabitant,Outpatient curative care,1472.81
2014,Sweden,Euro per inhabitant,General outpatient curative care,303.33
2014,Sweden,Euro per inhabitant,Dental outpatient curative care,276.65
2014,Sweden,Euro per inhabitant,Specialised outpatient curative care,715.68
2014,Sweden,Euro per inhabitant,All other outpatient curative care n.e.c.,177.15
2014,Sweden,Euro per inhabitant,Home-based curative and rehabilitative care,20.7
2014,Sweden,Euro per inhabitant,Home-based curative care,:
2014,Sweden,Euro per inhabitant,Rehabilitative care,:
2014,Sweden,Euro per inhabitant,Inpatient rehabilitative care,:
2014,Sweden,Euro per inhabitant,Day rehabilitative care,:
2014,Sweden,Euro per inhabitant,Outpatient rehabilitative care,1.37
2014,Sweden,Euro per inhabitant,Home-based rehabilitative care,:
2014,Sweden,Euro per inhabitant,Long-term care (health),1302.42
2014,Sweden,Euro per inhabitant,Inpatient long-term care (health),844.42
2014,Sweden,Euro per inhabitant,Day long-term care (health),69.92
2014,Sweden,Euro per inhabitant,Outpatient long-term care (health),:
2014,Sweden,Euro per inhabitant,Home-based long-term care (health),388.09
2014,Sweden,Euro per inhabitant,Ancillary services (non-specified by function),191.18
2014,Sweden,Euro per inhabitant,Laboratory services,114.4
2014,Sweden,Euro per inhabitant,Imaging services,:
2014,Sweden,Euro per inhabitant,Patient transportation,76.79
2014,Sweden,Euro per inhabitant,Medical goods (non-specified by function),606.01
2014,Sweden,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,488.03
2014,Sweden,Euro per inhabitant,Prescribed medicines,332.31
2014,Sweden,Euro per inhabitant,Over-the-counter medicines,119.1
2014,Sweden,Euro per inhabitant,Other medical non-durable goods,36.62
2014,Sweden,Euro per inhabitant,Therapeutic appliances and other medical durable goods,117.98
2014,Sweden,Euro per inhabitant,Preventive care,149.05
2014,Sweden,Euro per inhabitant,"Information, education and counseling programmes",61.65
2014,Sweden,Euro per inhabitant,Immunisation programmes,21.29
2014,Sweden,Euro per inhabitant,Early disease detection programmes,:
2014,Sweden,Euro per inhabitant,Healthy condition monitoring programmes,62.8
2014,Sweden,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,3.31
2014,Sweden,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,Sweden,Euro per inhabitant,Governance and health system and financing administration,74.1
2014,Sweden,Euro per inhabitant,Governance and health system administration,68.92
2014,Sweden,Euro per inhabitant,Administration of health financing,5.18
2014,Sweden,Euro per inhabitant,Other health care services unknown,33.62
2014,Sweden,Euro per inhabitant,Long-term care (social),253.33
2014,United Kingdom,Euro per inhabitant,Current health care expenditure (CHE),3429.61
2014,United Kingdom,Euro per inhabitant,Curative care and rehabilitative care,1907.45
2014,United Kingdom,Euro per inhabitant,Curative care,:
2014,United Kingdom,Euro per inhabitant,Inpatient curative and rehabilitative care,804.5
2014,United Kingdom,Euro per inhabitant,Inpatient curative care,:
2014,United Kingdom,Euro per inhabitant,Day curative and rehabilitative care,165.95
2014,United Kingdom,Euro per inhabitant,Day curative care,:
2014,United Kingdom,Euro per inhabitant,Outpatient curative and rehabilitative care,848.72
2014,United Kingdom,Euro per inhabitant,Outpatient curative care,:
2014,United Kingdom,Euro per inhabitant,General outpatient curative care,:
2014,United Kingdom,Euro per inhabitant,Dental outpatient curative care,:
2014,United Kingdom,Euro per inhabitant,Specialised outpatient curative care,:
2014,United Kingdom,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2014,United Kingdom,Euro per inhabitant,Home-based curative and rehabilitative care,88.28
2014,United Kingdom,Euro per inhabitant,Home-based curative care,:
2014,United Kingdom,Euro per inhabitant,Rehabilitative care,:
2014,United Kingdom,Euro per inhabitant,Inpatient rehabilitative care,:
2014,United Kingdom,Euro per inhabitant,Day rehabilitative care,:
2014,United Kingdom,Euro per inhabitant,Outpatient rehabilitative care,:
2014,United Kingdom,Euro per inhabitant,Home-based rehabilitative care,:
2014,United Kingdom,Euro per inhabitant,Long-term care (health),627.95
2014,United Kingdom,Euro per inhabitant,Inpatient long-term care (health),420.85
2014,United Kingdom,Euro per inhabitant,Day long-term care (health),0.7
2014,United Kingdom,Euro per inhabitant,Outpatient long-term care (health),3.09
2014,United Kingdom,Euro per inhabitant,Home-based long-term care (health),203.31
2014,United Kingdom,Euro per inhabitant,Ancillary services (non-specified by function),62.62
2014,United Kingdom,Euro per inhabitant,Laboratory services,:
2014,United Kingdom,Euro per inhabitant,Imaging services,:
2014,United Kingdom,Euro per inhabitant,Patient transportation,:
2014,United Kingdom,Euro per inhabitant,Medical goods (non-specified by function),503.41
2014,United Kingdom,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,413.82
2014,United Kingdom,Euro per inhabitant,Prescribed medicines,:
2014,United Kingdom,Euro per inhabitant,Over-the-counter medicines,:
2014,United Kingdom,Euro per inhabitant,Other medical non-durable goods,:
2014,United Kingdom,Euro per inhabitant,Therapeutic appliances and other medical durable goods,89.59
2014,United Kingdom,Euro per inhabitant,Preventive care,176.4
2014,United Kingdom,Euro per inhabitant,"Information, education and counseling programmes",61.21
2014,United Kingdom,Euro per inhabitant,Immunisation programmes,13.26
2014,United Kingdom,Euro per inhabitant,Early disease detection programmes,12.56
2014,United Kingdom,Euro per inhabitant,Healthy condition monitoring programmes,78.59
2014,United Kingdom,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,10.79
2014,United Kingdom,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,United Kingdom,Euro per inhabitant,Governance and health system and financing administration,82.46
2014,United Kingdom,Euro per inhabitant,Governance and health system administration,42.85
2014,United Kingdom,Euro per inhabitant,Administration of health financing,39.61
2014,United Kingdom,Euro per inhabitant,Other health care services unknown,69.31
2014,United Kingdom,Euro per inhabitant,Long-term care (social),193.46
2014,Iceland,Euro per inhabitant,Current health care expenditure (CHE),3475.58
2014,Iceland,Euro per inhabitant,Curative care and rehabilitative care,2033.39
2014,Iceland,Euro per inhabitant,Curative care,1854.34
2014,Iceland,Euro per inhabitant,Inpatient curative and rehabilitative care,900.16
2014,Iceland,Euro per inhabitant,Inpatient curative care,818.5
2014,Iceland,Euro per inhabitant,Day curative and rehabilitative care,162.97
2014,Iceland,Euro per inhabitant,Day curative care,154.91
2014,Iceland,Euro per inhabitant,Outpatient curative and rehabilitative care,959.58
2014,Iceland,Euro per inhabitant,Outpatient curative care,870.24
2014,Iceland,Euro per inhabitant,General outpatient curative care,388.3
2014,Iceland,Euro per inhabitant,Dental outpatient curative care,231.19
2014,Iceland,Euro per inhabitant,Specialised outpatient curative care,219.99
2014,Iceland,Euro per inhabitant,All other outpatient curative care n.e.c.,30.77
2014,Iceland,Euro per inhabitant,Home-based curative and rehabilitative care,10.68
2014,Iceland,Euro per inhabitant,Home-based curative care,10.68
2014,Iceland,Euro per inhabitant,Rehabilitative care,179.05
2014,Iceland,Euro per inhabitant,Inpatient rehabilitative care,81.66
2014,Iceland,Euro per inhabitant,Day rehabilitative care,8.05
2014,Iceland,Euro per inhabitant,Outpatient rehabilitative care,89.34
2014,Iceland,Euro per inhabitant,Home-based rehabilitative care,0
2014,Iceland,Euro per inhabitant,Long-term care (health),707.56
2014,Iceland,Euro per inhabitant,Inpatient long-term care (health),653.17
2014,Iceland,Euro per inhabitant,Day long-term care (health),4.66
2014,Iceland,Euro per inhabitant,Outpatient long-term care (health),0
2014,Iceland,Euro per inhabitant,Home-based long-term care (health),49.73
2014,Iceland,Euro per inhabitant,Ancillary services (non-specified by function),85.68
2014,Iceland,Euro per inhabitant,Laboratory services,17.49
2014,Iceland,Euro per inhabitant,Imaging services,24.78
2014,Iceland,Euro per inhabitant,Patient transportation,43.41
2014,Iceland,Euro per inhabitant,Medical goods (non-specified by function),521.47
2014,Iceland,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,437.26
2014,Iceland,Euro per inhabitant,Prescribed medicines,260.31
2014,Iceland,Euro per inhabitant,Over-the-counter medicines,83.7
2014,Iceland,Euro per inhabitant,Other medical non-durable goods,93.25
2014,Iceland,Euro per inhabitant,Therapeutic appliances and other medical durable goods,84.21
2014,Iceland,Euro per inhabitant,Preventive care,81.66
2014,Iceland,Euro per inhabitant,"Information, education and counseling programmes",8.9
2014,Iceland,Euro per inhabitant,Immunisation programmes,26.01
2014,Iceland,Euro per inhabitant,Early disease detection programmes,20.19
2014,Iceland,Euro per inhabitant,Healthy condition monitoring programmes,22.63
2014,Iceland,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,3.08
2014,Iceland,Euro per inhabitant,Preparing for disaster and emergency response programmes,0.85
2014,Iceland,Euro per inhabitant,Governance and health system and financing administration,45.83
2014,Iceland,Euro per inhabitant,Governance and health system administration,37.77
2014,Iceland,Euro per inhabitant,Administration of health financing,8.06
2014,Iceland,Euro per inhabitant,Other health care services unknown,0
2014,Iceland,Euro per inhabitant,Long-term care (social),:
2014,Liechtenstein,Euro per inhabitant,Current health care expenditure (CHE),7888.24
2014,Liechtenstein,Euro per inhabitant,Curative care and rehabilitative care,4892.41
2014,Liechtenstein,Euro per inhabitant,Curative care,4338.06
2014,Liechtenstein,Euro per inhabitant,Inpatient curative and rehabilitative care,2130.51
2014,Liechtenstein,Euro per inhabitant,Inpatient curative care,1900.73
2014,Liechtenstein,Euro per inhabitant,Day curative and rehabilitative care,0
2014,Liechtenstein,Euro per inhabitant,Day curative care,0
2014,Liechtenstein,Euro per inhabitant,Outpatient curative and rehabilitative care,2752.67
