TIME,GEO,UNIT,ICHA11_HP,Value
2016,Bulgaria,Euro per inhabitant,Hospitals,:
2016,Bulgaria,Euro per inhabitant,General hospitals,:
2016,Bulgaria,Euro per inhabitant,Mental health hospitals,:
2016,Bulgaria,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2016,Bulgaria,Euro per inhabitant,Residential long-term care facilities,:
2016,Bulgaria,Euro per inhabitant,Long-term nursing care facilities,:
2016,Bulgaria,Euro per inhabitant,Mental health and substance abuse facilities,:
2016,Bulgaria,Euro per inhabitant,Other residential long-term care facilities,:
2016,Bulgaria,Euro per inhabitant,Providers of ambulatory health care,:
2016,Bulgaria,Euro per inhabitant,Medical practices,:
2016,Bulgaria,Euro per inhabitant,Dental practice,:
2016,Bulgaria,Euro per inhabitant,Other health care practitioners,:
2016,Bulgaria,Euro per inhabitant,Ambulatory health care centres,:
2016,Bulgaria,Euro per inhabitant,Providers of home health care services,:
2016,Bulgaria,Euro per inhabitant,Providers of ancillary services,:
2016,Bulgaria,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2016,Bulgaria,Euro per inhabitant,Medical and diagnostic laboratories,:
2016,Bulgaria,Euro per inhabitant,Other providers of ancillary services,:
2016,Bulgaria,Euro per inhabitant,Retailers and other providers of medical goods,:
2016,Bulgaria,Euro per inhabitant,Pharmacies,:
2016,Bulgaria,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2016,Bulgaria,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2016,Bulgaria,Euro per inhabitant,Providers of preventive care,:
2016,Bulgaria,Euro per inhabitant,Providers of health care system administration and financing,:
2016,Bulgaria,Euro per inhabitant,Government health administration agencies,:
2016,Bulgaria,Euro per inhabitant,Social health insurance agencies,:
2016,Bulgaria,Euro per inhabitant,Private health insurance administration agencies,:
2016,Bulgaria,Euro per inhabitant,Other administration agencies,:
2016,Bulgaria,Euro per inhabitant,Rest of economy,:
2016,Bulgaria,Euro per inhabitant,Households as providers of home health care,:
2016,Bulgaria,Euro per inhabitant,All other industries as secondary providers of health care,:
2016,Bulgaria,Euro per inhabitant,Other industries n.e.c.,:
2016,Bulgaria,Euro per inhabitant,Rest of the world,:
2016,Bulgaria,Euro per inhabitant,Providers unknown,:
2016,Czech Republic,Euro per inhabitant,All providers of health care,:
2016,Czech Republic,Euro per inhabitant,Hospitals,:
2016,Czech Republic,Euro per inhabitant,General hospitals,:
2016,Czech Republic,Euro per inhabitant,Mental health hospitals,:
2016,Czech Republic,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2016,Czech Republic,Euro per inhabitant,Residential long-term care facilities,:
2016,Czech Republic,Euro per inhabitant,Long-term nursing care facilities,:
2016,Czech Republic,Euro per inhabitant,Mental health and substance abuse facilities,:
2016,Czech Republic,Euro per inhabitant,Other residential long-term care facilities,:
2016,Czech Republic,Euro per inhabitant,Providers of ambulatory health care,:
2016,Czech Republic,Euro per inhabitant,Medical practices,:
2016,Czech Republic,Euro per inhabitant,Dental practice,:
2016,Czech Republic,Euro per inhabitant,Other health care practitioners,:
2016,Czech Republic,Euro per inhabitant,Ambulatory health care centres,:
2016,Czech Republic,Euro per inhabitant,Providers of home health care services,:
2016,Czech Republic,Euro per inhabitant,Providers of ancillary services,:
2016,Czech Republic,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2016,Czech Republic,Euro per inhabitant,Medical and diagnostic laboratories,:
2016,Czech Republic,Euro per inhabitant,Other providers of ancillary services,:
2016,Czech Republic,Euro per inhabitant,Retailers and other providers of medical goods,:
2016,Czech Republic,Euro per inhabitant,Pharmacies,:
2016,Czech Republic,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2016,Czech Republic,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2016,Czech Republic,Euro per inhabitant,Providers of preventive care,:
2016,Czech Republic,Euro per inhabitant,Providers of health care system administration and financing,:
2016,Czech Republic,Euro per inhabitant,Government health administration agencies,:
2016,Czech Republic,Euro per inhabitant,Social health insurance agencies,:
2016,Czech Republic,Euro per inhabitant,Private health insurance administration agencies,:
2016,Czech Republic,Euro per inhabitant,Other administration agencies,:
2016,Czech Republic,Euro per inhabitant,Rest of economy,:
2016,Czech Republic,Euro per inhabitant,Households as providers of home health care,:
2016,Czech Republic,Euro per inhabitant,All other industries as secondary providers of health care,:
2016,Czech Republic,Euro per inhabitant,Other industries n.e.c.,:
2016,Czech Republic,Euro per inhabitant,Rest of the world,:
2016,Czech Republic,Euro per inhabitant,Providers unknown,:
2016,Denmark,Euro per inhabitant,All providers of health care,:
2016,Denmark,Euro per inhabitant,Hospitals,:
2016,Denmark,Euro per inhabitant,General hospitals,:
2016,Denmark,Euro per inhabitant,Mental health hospitals,:
2016,Denmark,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2016,Denmark,Euro per inhabitant,Residential long-term care facilities,:
2016,Denmark,Euro per inhabitant,Long-term nursing care facilities,:
2016,Denmark,Euro per inhabitant,Mental health and substance abuse facilities,:
2016,Denmark,Euro per inhabitant,Other residential long-term care facilities,:
2016,Denmark,Euro per inhabitant,Providers of ambulatory health care,:
2016,Denmark,Euro per inhabitant,Medical practices,:
2016,Denmark,Euro per inhabitant,Dental practice,:
2016,Denmark,Euro per inhabitant,Other health care practitioners,:
2016,Denmark,Euro per inhabitant,Ambulatory health care centres,:
2016,Denmark,Euro per inhabitant,Providers of home health care services,:
2016,Denmark,Euro per inhabitant,Providers of ancillary services,:
2016,Denmark,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2016,Denmark,Euro per inhabitant,Medical and diagnostic laboratories,:
2016,Denmark,Euro per inhabitant,Other providers of ancillary services,:
2016,Denmark,Euro per inhabitant,Retailers and other providers of medical goods,:
2016,Denmark,Euro per inhabitant,Pharmacies,:
2016,Denmark,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2016,Denmark,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2016,Denmark,Euro per inhabitant,Providers of preventive care,:
2016,Denmark,Euro per inhabitant,Providers of health care system administration and financing,:
2016,Denmark,Euro per inhabitant,Government health administration agencies,:
2016,Denmark,Euro per inhabitant,Social health insurance agencies,:
2016,Denmark,Euro per inhabitant,Private health insurance administration agencies,:
2016,Denmark,Euro per inhabitant,Other administration agencies,:
2016,Denmark,Euro per inhabitant,Rest of economy,:
2016,Denmark,Euro per inhabitant,Households as providers of home health care,:
2016,Denmark,Euro per inhabitant,All other industries as secondary providers of health care,:
2016,Denmark,Euro per inhabitant,Other industries n.e.c.,:
2016,Denmark,Euro per inhabitant,Rest of the world,:
2016,Denmark,Euro per inhabitant,Providers unknown,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,All providers of health care,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Hospitals,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,General hospitals,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Mental health hospitals,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Residential long-term care facilities,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Long-term nursing care facilities,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Mental health and substance abuse facilities,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Other residential long-term care facilities,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of ambulatory health care,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Medical practices,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Dental practice,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Other health care practitioners,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Ambulatory health care centres,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of home health care services,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of ancillary services,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Medical and diagnostic laboratories,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Other providers of ancillary services,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Retailers and other providers of medical goods,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Pharmacies,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of preventive care,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers of health care system administration and financing,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Government health administration agencies,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Social health insurance agencies,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Private health insurance administration agencies,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Other administration agencies,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Rest of economy,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Households as providers of home health care,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,All other industries as secondary providers of health care,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Other industries n.e.c.,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Rest of the world,:
2016,Germany (until 1990 former territory of the FRG),Euro per inhabitant,Providers unknown,:
2016,Estonia,Euro per inhabitant,All providers of health care,:
2016,Estonia,Euro per inhabitant,Hospitals,:
2016,Estonia,Euro per inhabitant,General hospitals,:
2016,Estonia,Euro per inhabitant,Mental health hospitals,:
2016,Estonia,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2016,Estonia,Euro per inhabitant,Residential long-term care facilities,:
2016,Estonia,Euro per inhabitant,Long-term nursing care facilities,:
2016,Estonia,Euro per inhabitant,Mental health and substance abuse facilities,:
2016,Estonia,Euro per inhabitant,Other residential long-term care facilities,:
2016,Estonia,Euro per inhabitant,Providers of ambulatory health care,:
2016,Estonia,Euro per inhabitant,Medical practices,:
2016,Estonia,Euro per inhabitant,Dental practice,:
2016,Estonia,Euro per inhabitant,Other health care practitioners,:
2016,Estonia,Euro per inhabitant,Ambulatory health care centres,:
2016,Estonia,Euro per inhabitant,Providers of home health care services,:
2016,Estonia,Euro per inhabitant,Providers of ancillary services,:
2016,Estonia,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2016,Estonia,Euro per inhabitant,Medical and diagnostic laboratories,:
2016,Estonia,Euro per inhabitant,Other providers of ancillary services,:
2016,Estonia,Euro per inhabitant,Retailers and other providers of medical goods,:
